ts_utc,datetime_utc,currency,impact,event
1738619100,2025-02-03 21:45,NZD,medium,Building Permits s.a. (MoM)
1738625400,2025-02-03 23:30,USD,medium,Fed's Musalem speech
1738681200,2025-02-04 15:00,USD,medium,Factory Orders (MoM)
1738681200,2025-02-04 15:00,USD,medium,JOLTS Job Openings
1738684800,2025-02-04 16:00,USD,medium,Fed's Bostic speech
1738695600,2025-02-04 19:00,USD,medium,Fed's Daly speech
1738705500,2025-02-04 21:45,NZD,high,Employment Change
1738705500,2025-02-04 21:45,NZD,medium,Labour Cost Index (QoQ)
1738705500,2025-02-04 21:45,NZD,medium,Participation Rate
1738705500,2025-02-04 21:45,NZD,high,Unemployment Rate
1738706400,2025-02-04 22:00,AUD,medium,AiG Industry Index
1738706400,2025-02-04 22:00,AUD,medium,S&P Global Composite PMI
1738706400,2025-02-04 22:00,AUD,medium,S&P Global Services PMI
1738711800,2025-02-04 23:30,JPY,medium,Labor Cash Earnings (YoY)
1738715400,2025-02-05 00:30,USD,medium,Fed's Jefferson speech
1738743300,2025-02-05 08:15,EUR,medium,HCOB Services PMI
1738745700,2025-02-05 08:55,EUR,medium,HCOB Composite PMI
1738745700,2025-02-05 08:55,EUR,medium,HCOB Services PMI
1738746000,2025-02-05 09:00,EUR,medium,HCOB Composite PMI
1738749600,2025-02-05 10:00,EUR,medium,Producer Price Index (MoM)
1738749600,2025-02-05 10:00,EUR,medium,Producer Price Index (YoY)
1738760400,2025-02-05 13:00,USD,medium,Fed's Barkin speech
1738761300,2025-02-05 13:15,USD,high,ADP Employment Change
1738764000,2025-02-05 14:00,EUR,medium,ECB's Lane speech
1738764000,2025-02-05 14:00,USD,medium,Fed's Barkin speech
1738766700,2025-02-05 14:45,USD,medium,S&P Global Composite PMI
1738767600,2025-02-05 15:00,USD,medium,ISM Services Employment Index
1738767600,2025-02-05 15:00,USD,medium,ISM Services New Orders Index
1738767600,2025-02-05 15:00,USD,high,ISM Services PMI
1738767600,2025-02-05 15:00,USD,medium,ISM Services Prices Paid
1738783800,2025-02-05 19:30,USD,medium,Fed's Goolsbee speech
1738785600,2025-02-05 20:00,USD,medium,Fed's Bowman speech
1738801800,2025-02-06 00:30,AUD,medium,Exports (MoM)
1738801800,2025-02-06 00:30,AUD,medium,Imports (MoM)
1738801800,2025-02-06 00:30,AUD,high,Trade Balance (MoM)
1738801800,2025-02-06 00:30,USD,medium,Fed's Jefferson speech
1738803000,2025-02-06 00:50,AUD,medium,National Australia Bank's Business Confidence (QoQ)
1738804200,2025-02-06 01:10,USD,medium,Fed's Jefferson speech
1738825200,2025-02-06 07:00,EUR,medium,Factory Orders n.s.a. (YoY)
1738825200,2025-02-06 07:00,EUR,medium,Factory Orders s.a. (MoM)
1738834800,2025-02-06 09:40,EUR,medium,30-y Bond Auction
1738836000,2025-02-06 10:00,EUR,medium,Retail Sales (MoM)
1738836000,2025-02-06 10:00,EUR,high,Retail Sales (YoY)
1738843200,2025-02-06 12:00,GBP,high,BoE Interest Rate Decision
1738843200,2025-02-06 12:00,GBP,high,BoE Minutes
1738843200,2025-02-06 12:00,GBP,high,BoE Monetary Policy Report
1738843200,2025-02-06 12:00,GBP,high,BoE Monetary Policy Summary
1738843200,2025-02-06 12:00,GBP,high,BoE MPC Vote Rate Cut
1738843200,2025-02-06 12:00,GBP,high,BoE MPC Vote Rate Hike
1738843200,2025-02-06 12:00,GBP,high,BoE MPC Vote Rate Unchanged
1738845000,2025-02-06 12:30,GBP,high,BoE's Governor Bailey speech
1738845000,2025-02-06 12:30,USD,medium,Challenger Job Cuts
1738848600,2025-02-06 13:30,USD,medium,Initial Jobless Claims
1738848600,2025-02-06 13:30,USD,medium,Nonfarm Productivity
1738848600,2025-02-06 13:30,USD,medium,Unit Labor Costs
1738854000,2025-02-06 15:00,CAD,medium,Ivey Purchasing Managers Index
1738854000,2025-02-06 15:00,CAD,medium,Ivey Purchasing Managers Index s.a
1738858500,2025-02-06 16:15,EUR,medium,ECB's Nagel speech
1738866600,2025-02-06 18:30,USD,medium,Fed's Goolsbee speech
1738870200,2025-02-06 19:30,USD,medium,Fed's Waller speech
1738873800,2025-02-06 20:30,USD,medium,Fed's Daly speech
1738879200,2025-02-06 22:00,CAD,high,BoC's Governor Macklem speech
1738879800,2025-02-06 22:10,USD,medium,Fed's Logan speech
1738911600,2025-02-07 07:00,EUR,medium,Industrial Production n.s.a. w.d.a. (YoY)
1738911600,2025-02-07 07:00,EUR,medium,Industrial Production s.a. (MoM)
1738911600,2025-02-07 07:00,EUR,medium,Trade Balance s.a.
1738917900,2025-02-07 08:45,EUR,medium,ECB's De Guindos speech
1738930500,2025-02-07 12:15,GBP,medium,BoE's Pill speech
1738935000,2025-02-07 13:30,CAD,medium,Average Hourly Wages (YoY)
1738935000,2025-02-07 13:30,CAD,high,Net Change in Employment
1738935000,2025-02-07 13:30,CAD,high,Unemployment Rate
1738935000,2025-02-07 13:30,USD,high,Average Hourly Earnings (MoM)
1738935000,2025-02-07 13:30,USD,high,Average Hourly Earnings (YoY)
1738935000,2025-02-07 13:30,USD,medium,Labor Force Participation Rate
1738935000,2025-02-07 13:30,USD,high,Nonfarm Payrolls
1738935000,2025-02-07 13:30,USD,medium,U6 Underemployment Rate
1738935000,2025-02-07 13:30,USD,medium,Unemployment Rate
1738936200,2025-02-07 13:50,USD,medium,Fed's Kashkari speech
1738938300,2025-02-07 14:25,USD,medium,Fed's Bowman speech
1738940400,2025-02-07 15:00,USD,medium,Michigan Consumer Expectations Index
1738940400,2025-02-07 15:00,USD,high,Michigan Consumer Sentiment Index
1738940400,2025-02-07 15:00,USD,medium,UoM 1-year Consumer Inflation Expectations
1738940400,2025-02-07 15:00,USD,medium,UoM 5-year Consumer Inflation Expectation
1738942200,2025-02-07 15:30,USD,medium,Fed's Goolsbee speech
1738944000,2025-02-07 16:00,USD,medium,Fed Monetary Policy Report
1738947600,2025-02-07 17:00,USD,medium,Fed's Kugler speech
1739145000,2025-02-09 23:50,JPY,medium,Current Account n.s.a.
1739179800,2025-02-10 09:30,EUR,medium,Sentix Investor Confidence
1739204100,2025-02-10 16:15,EUR,high,ECB's President Lagarde speech
1739230200,2025-02-10 23:30,AUD,medium,Westpac Consumer Confidence
1739232060,2025-02-11 00:01,GBP,medium,BRC Like-For-Like Retail Sales (YoY)
1739263500,2025-02-11 08:45,GBP,medium,BoE's Mann speech
1739276100,2025-02-11 12:15,GBP,high,BoE's Governor Bailey speech
1739281200,2025-02-11 13:40,USD,medium,Fed's Hammack speech
1739286000,2025-02-11 15:00,USD,high,Fed's Chair Powell testifies
1739293200,2025-02-11 17:00,EUR,medium,ECB's Schnabel speech
1739305800,2025-02-11 20:30,USD,medium,Fed's Bowman speech
1739305800,2025-02-11 20:30,USD,medium,Fed's Williams speech
1739354400,2025-02-12 10:00,EUR,medium,ECB's Elderson speech
1739367000,2025-02-12 13:30,USD,high,Consumer Price Index (MoM)
1739367000,2025-02-12 13:30,USD,high,Consumer Price Index (YoY)
1739367000,2025-02-12 13:30,USD,high,Consumer Price Index ex Food & Energy (MoM)
1739367000,2025-02-12 13:30,USD,high,Consumer Price Index ex Food & Energy (YoY)
1739372400,2025-02-12 15:00,GBP,medium,BoE's Greene speech
1739372400,2025-02-12 15:00,USD,high,Fed's Chair Powell testifies
1739379600,2025-02-12 17:00,USD,medium,Fed's Bostic speech
1739381400,2025-02-12 17:30,EUR,medium,ECB's Nagel speech
1739385000,2025-02-12 18:30,CAD,medium,BoC Summary of Deliberations
1739386800,2025-02-12 19:00,USD,medium,Monthly Budget Statement
1739397900,2025-02-12 22:05,USD,medium,Fed's Waller speech
1739404800,2025-02-13 00:00,AUD,medium,Consumer Inflation Expectations
1739412000,2025-02-13 02:00,NZD,high,RBNZ Inflation Expectations (QoQ)
1739430000,2025-02-13 07:00,EUR,medium,Harmonized Index of Consumer Prices (MoM)
1739430000,2025-02-13 07:00,EUR,high,Harmonized Index of Consumer Prices (YoY)
1739430000,2025-02-13 07:00,GBP,medium,Gross Domestic Product (MoM)
1739430000,2025-02-13 07:00,GBP,high,Gross Domestic Product (QoQ)
1739430000,2025-02-13 07:00,GBP,high,Gross Domestic Product (YoY)
1739430000,2025-02-13 07:00,GBP,medium,Industrial Production (MoM)
1739430000,2025-02-13 07:00,GBP,medium,Manufacturing Production (MoM)
1739431800,2025-02-13 07:30,CHF,medium,Consumer Price Index (MoM)
1739431800,2025-02-13 07:30,CHF,high,Consumer Price Index (YoY)
1739436000,2025-02-13 08:40,EUR,medium,ECB's Cipollone speech
1739437200,2025-02-13 09:00,EUR,medium,Economic Bulletin
1739440800,2025-02-13 10:00,EUR,medium,Industrial Production s.a. (MoM)
1739453400,2025-02-13 13:30,USD,medium,Initial Jobless Claims
1739453400,2025-02-13 13:30,USD,medium,Producer Price Index (MoM)
1739453400,2025-02-13 13:30,USD,medium,Producer Price Index (YoY)
1739453400,2025-02-13 13:30,USD,medium,Producer Price Index ex Food & Energy (MoM)
1739453400,2025-02-13 13:30,USD,high,Producer Price Index ex Food & Energy (YoY)
1739466000,2025-02-13 17:00,EUR,medium,ECB's Nagel speech
1739482200,2025-02-13 21:30,NZD,medium,Business NZ PMI
1739520000,2025-02-14 08:00,EUR,medium,Harmonized Index of Consumer Prices (YoY)
1739527200,2025-02-14 10:00,EUR,medium,Employment Change (QoQ)
1739527200,2025-02-14 10:00,EUR,high,Gross Domestic Product s.a. (QoQ)
1739527200,2025-02-14 10:00,EUR,high,Gross Domestic Product s.a. (YoY)
1739539800,2025-02-14 13:30,USD,high,Retail Sales (MoM)
1739539800,2025-02-14 13:30,USD,high,Retail Sales Control Group
1739539800,2025-02-14 13:30,USD,medium,Retail Sales ex Autos (MoM)
1739542500,2025-02-14 14:15,USD,medium,Industrial Production (MoM)
1739563200,2025-02-14 20:00,USD,medium,Fed's Logan speech
1739741400,2025-02-16 21:30,NZD,medium,Business NZ PSI
1739749800,2025-02-16 23:50,JPY,high,Gross Domestic Product (QoQ)
1739749800,2025-02-16 23:50,JPY,medium,Gross Domestic Product Annualized
1739749800,2025-02-16 23:50,JPY,medium,Gross Domestic Product Deflator (YoY)
1739790000,2025-02-17 11:00,EUR,medium,ECB's Nagel speech
1739802600,2025-02-17 14:30,USD,medium,Fed's Harker speech
1739805600,2025-02-17 15:20,USD,medium,Fed's Bowman speech
1739833200,2025-02-17 23:00,USD,medium,Fed's Waller speech
1739849400,2025-02-18 03:30,AUD,high,RBA Interest Rate Decision
1739849400,2025-02-18 03:30,AUD,high,RBA Monetary Policy Statement
1739849400,2025-02-18 03:30,AUD,high,RBA Rate Statement
1739853000,2025-02-18 04:30,AUD,high,RBA Press Conference
1739862000,2025-02-18 07:00,EUR,medium,Eurogroup Meeting
1739862000,2025-02-18 07:00,GBP,medium,Average Earnings Excluding Bonus (3Mo/Yr)
1739862000,2025-02-18 07:00,GBP,medium,Average Earnings Including Bonus (3Mo/Yr)
1739862000,2025-02-18 07:00,GBP,high,Claimant Count Change
1739862000,2025-02-18 07:00,GBP,medium,Claimant Count Rate
1739862000,2025-02-18 07:00,GBP,high,Employment Change (3M)
1739862000,2025-02-18 07:00,GBP,high,ILO Unemployment Rate (3M)
1739863800,2025-02-18 07:30,CHF,medium,Industrial Production (YoY)
1739864700,2025-02-18 07:45,EUR,medium,Consumer Price Index (EU norm) (YoY)
1739871000,2025-02-18 09:30,GBP,high,BoE's Governor Bailey speech
1739872800,2025-02-18 10:00,EUR,medium,ZEW Survey – Current Situation
1739872800,2025-02-18 10:00,EUR,medium,ZEW Survey – Economic Sentiment
1739872800,2025-02-18 10:00,EUR,medium,ZEW Survey – Economic Sentiment
1739885400,2025-02-18 13:30,CAD,medium,BoC Consumer Price Index Core (MoM)
1739885400,2025-02-18 13:30,CAD,high,BoC Consumer Price Index Core (YoY)
1739885400,2025-02-18 13:30,CAD,medium,Consumer Price Index (MoM)
1739885400,2025-02-18 13:30,CAD,high,Consumer Price Index (YoY)
1739885400,2025-02-18 13:30,USD,medium,NY Empire State Manufacturing Index
1739887200,2025-02-18 14:00,EUR,medium,ECB's Cipollone speech
1739892000,2025-02-18 15:20,USD,medium,Fed's Daly speech
1739901600,2025-02-18 18:00,USD,medium,Fed's Barr speech
1739915100,2025-02-18 21:45,NZD,medium,Producer Price Index - Output (QoQ)
1739922600,2025-02-18 23:50,JPY,medium,Adjusted Merchandise Trade Balance
1739922600,2025-02-18 23:50,JPY,medium,Exports (YoY)
1739922600,2025-02-18 23:50,JPY,medium,Imports (YoY)
1739922600,2025-02-18 23:50,JPY,medium,Merchandise Trade Balance Total
1739925000,2025-02-19 00:30,AUD,medium,Wage Price Index (QoQ)
1739926800,2025-02-19 01:00,NZD,high,RBNZ Interest Rate Decision
1739926800,2025-02-19 01:00,NZD,high,RBNZ Monetary Policy Review
1739930400,2025-02-19 02:00,NZD,high,RBNZ Press Conference
1739948400,2025-02-19 07:00,GBP,high,Consumer Price Index (MoM)
1739948400,2025-02-19 07:00,GBP,high,Consumer Price Index (YoY)
1739948400,2025-02-19 07:00,GBP,high,Core Consumer Price Index (YoY)
1739948400,2025-02-19 07:00,GBP,medium,PPI Core Output (MoM) n.s.a
1739948400,2025-02-19 07:00,GBP,medium,PPI Core Output (YoY) n.s.a
1739948400,2025-02-19 07:00,GBP,medium,Producer Price Index - Output (MoM) n.s.a
1739948400,2025-02-19 07:00,GBP,medium,Producer Price Index - Output (YoY) n.s.a
1739948400,2025-02-19 07:00,GBP,medium,Retail Price Index (MoM)
1739948400,2025-02-19 07:00,GBP,medium,Retail Price Index (YoY)
1739971800,2025-02-19 13:30,USD,medium,Building Permits (MoM)
1739971800,2025-02-19 13:30,USD,medium,Housing Starts (MoM)
1739991600,2025-02-19 19:00,USD,high,FOMC Minutes
1740002400,2025-02-19 22:00,USD,medium,Fed's Jefferson speech
1740011400,2025-02-20 00:30,AUD,high,Employment Change s.a.
1740011400,2025-02-20 00:30,AUD,medium,Full-Time Employment
1740011400,2025-02-20 00:30,AUD,medium,Participation Rate
1740011400,2025-02-20 00:30,AUD,medium,Part-Time Employment
1740011400,2025-02-20 00:30,AUD,high,Unemployment Rate s.a.
1740012600,2025-02-20 00:50,USD,medium,Fed's Goolsbee speech
1740034800,2025-02-20 07:00,EUR,medium,Producer Price Index (MoM)
1740034800,2025-02-20 07:00,EUR,medium,Producer Price Index (YoY)
1740058200,2025-02-20 13:30,USD,medium,Initial Jobless Claims
1740058200,2025-02-20 13:30,USD,medium,Philadelphia Fed Manufacturing Survey
1740062100,2025-02-20 14:35,USD,medium,Fed's Goolsbee speech
1740063600,2025-02-20 15:00,EUR,medium,Consumer Confidence
1740067200,2025-02-20 16:00,EUR,medium,ECB's Nagel speech
1740067200,2025-02-20 16:00,USD,medium,Fed's Bostic speech
1740071100,2025-02-20 17:05,USD,medium,Fed's Musalem speech
1740079800,2025-02-20 19:30,USD,medium,Fed's Barr speech
1740087900,2025-02-20 21:45,NZD,medium,Exports
1740087900,2025-02-20 21:45,NZD,medium,Imports
1740087900,2025-02-20 21:45,NZD,medium,Trade Balance NZD (YoY)
1740088800,2025-02-20 22:00,AUD,medium,S&P Global Composite PMI
1740088800,2025-02-20 22:00,AUD,medium,S&P Global Manufacturing PMI
1740088800,2025-02-20 22:00,AUD,medium,S&P Global Services PMI
1740088800,2025-02-20 22:00,USD,medium,Fed's Kugler speech
1740090600,2025-02-20 22:30,AUD,high,RBA Governor Bullock speech
1740094200,2025-02-20 23:30,JPY,medium,National Consumer Price Index (YoY)
1740094200,2025-02-20 23:30,JPY,medium,"National CPI ex Food, Energy (YoY)"
1740094200,2025-02-20 23:30,JPY,medium,National CPI ex Fresh Food (YoY)
1740096060,2025-02-21 00:01,GBP,medium,GfK Consumer Confidence
1740121200,2025-02-21 07:00,GBP,high,Retail Sales (MoM)
1740121200,2025-02-21 07:00,GBP,medium,Retail Sales (YoY)
1740121200,2025-02-21 07:00,GBP,medium,Retail Sales ex-Fuel (MoM)
1740121200,2025-02-21 07:00,GBP,medium,Retail Sales ex-Fuel (YoY)
1740125700,2025-02-21 08:15,EUR,medium,HCOB Composite PMI
1740125700,2025-02-21 08:15,EUR,medium,HCOB Manufacturing PMI
1740125700,2025-02-21 08:15,EUR,medium,HCOB Services PMI
1740126600,2025-02-21 08:30,EUR,high,HCOB Composite PMI
1740126600,2025-02-21 08:30,EUR,high,HCOB Manufacturing PMI
1740126600,2025-02-21 08:30,EUR,high,HCOB Services PMI
1740128400,2025-02-21 09:00,EUR,high,HCOB Composite PMI
1740128400,2025-02-21 09:00,EUR,high,HCOB Manufacturing PMI
1740128400,2025-02-21 09:00,EUR,high,HCOB Services PMI
1740128400,2025-02-21 09:00,EUR,medium,Consumer Price Index (EU Norm) (YoY)
1740128400,2025-02-21 09:00,EUR,medium,Consumer Price Index (YoY)
1740130200,2025-02-21 09:30,GBP,high,S&P Global Composite PMI
1740130200,2025-02-21 09:30,GBP,high,S&P Global Manufacturing PMI
1740130200,2025-02-21 09:30,GBP,high,S&P Global Services PMI
1740144600,2025-02-21 13:30,CAD,medium,Retail Sales (MoM)
1740144600,2025-02-21 13:30,CAD,medium,Retail Sales ex Autos (MoM)
1740148200,2025-02-21 14:30,EUR,medium,ECB's Lane speech
1740149100,2025-02-21 14:45,USD,medium,S&P Global Composite PMI
1740149100,2025-02-21 14:45,USD,high,S&P Global Manufacturing PMI
1740149100,2025-02-21 14:45,USD,high,S&P Global Services PMI
1740150000,2025-02-21 15:00,USD,medium,Existing Home Sales Change (MoM)
1740150000,2025-02-21 15:00,USD,medium,Michigan Consumer Expectations Index
1740150000,2025-02-21 15:00,USD,medium,Michigan Consumer Sentiment Index
1740150000,2025-02-21 15:00,USD,medium,UoM 1-year Consumer Inflation Expectations
1740150000,2025-02-21 15:00,USD,medium,UoM 5-year Consumer Inflation Expectation
1740155400,2025-02-21 16:30,USD,medium,Fed's Daly speech
1740155400,2025-02-21 16:30,USD,medium,Fed's Jefferson speech
1740165000,2025-02-21 19:10,CAD,high,BoC's Governor Macklem speech
1740268800,2025-02-23 00:00,EUR,high,Federal Election
1740347100,2025-02-23 21:45,NZD,high,Retail Sales (QoQ)
1740347100,2025-02-23 21:45,NZD,medium,Retail Sales ex Autos (QoQ)
1740387600,2025-02-24 09:00,EUR,medium,IFO – Business Climate
1740387600,2025-02-24 09:00,EUR,medium,IFO – Current Assessment
1740387600,2025-02-24 09:00,EUR,medium,IFO – Expectations
1740387600,2025-02-24 09:00,GBP,medium,BoE's Lombardelli speech
1740391200,2025-02-24 10:00,EUR,medium,Core Harmonized Index of Consumer Prices (MoM)
1740391200,2025-02-24 10:00,EUR,medium,Core Harmonized Index of Consumer Prices (YoY)
1740391200,2025-02-24 10:00,EUR,medium,Harmonized Index of Consumer Prices (MoM)
1740394800,2025-02-24 11:00,EUR,medium,German Buba Monthly Report
1740402900,2025-02-24 13:15,GBP,medium,BoE's Ramsden speech
1740420000,2025-02-24 18:00,GBP,medium,BoE's Dhingra speech
1740420000,2025-02-24 18:00,USD,high,President Trump speech
1740440700,2025-02-24 23:45,USD,medium,Fed's Goolsbee speech
1740466800,2025-02-25 07:00,EUR,medium,Gross Domestic Product (QoQ)
1740466800,2025-02-25 07:00,EUR,medium,Gross Domestic Product (YoY)
1740466800,2025-02-25 07:00,EUR,medium,Gross Domestic Product w.d.a (YoY)
1740477600,2025-02-25 10:00,EUR,medium,ECB's Nagel speech
1740488400,2025-02-25 13:00,EUR,medium,ECB's Schnabel speech
1740492000,2025-02-25 14:00,GBP,medium,BoE's Pill speech
1740492000,2025-02-25 14:00,USD,medium,Housing Price Index (MoM)
1740495600,2025-02-25 15:00,USD,medium,Consumer Confidence
1740501900,2025-02-25 16:45,USD,medium,Fed's Barr speech
1740506400,2025-02-25 18:00,USD,medium,Fed's Barkin speech
1740518100,2025-02-25 21:15,USD,medium,Fed's Logan speech
1740528000,2025-02-26 00:00,EUR,medium,G20 Meeting
1740529800,2025-02-26 00:30,AUD,medium,Consumer Price Index (MoM)
1740529800,2025-02-26 00:30,AUD,high,Consumer Price Index (YoY)
1740529800,2025-02-26 00:30,AUD,medium,Trimmed Mean CPI (MoM)
1740553200,2025-02-26 07:00,EUR,medium,GfK Consumer Confidence Survey
1740560400,2025-02-26 09:00,CHF,medium,ZEW Survey – Expectations
1740582000,2025-02-26 15:00,USD,medium,New Home Sales Change (MoM)
1740585600,2025-02-26 16:00,USD,high,President Trump speech
1740587400,2025-02-26 16:30,GBP,medium,BoE's Dhingra speech
1740589200,2025-02-26 17:00,USD,medium,Fed's Bostic speech
1740592800,2025-02-26 18:00,USD,medium,Fed's Barkin speech
1740614400,2025-02-27 00:00,EUR,medium,G20 Meeting
1740616200,2025-02-27 00:30,AUD,medium,Private Capital Expenditure
1740643200,2025-02-27 08:00,CHF,high,Gross Domestic Product (QoQ)
1740643200,2025-02-27 08:00,CHF,medium,Gross Domestic Product (YoY)
1740643200,2025-02-27 08:00,EUR,medium,Harmonized Index of Consumer Prices (YoY)
1740650400,2025-02-27 10:00,EUR,medium,Business Climate
1740650400,2025-02-27 10:00,EUR,medium,Consumer Confidence
1740650400,2025-02-27 10:00,EUR,medium,Economic Sentiment Indicator
1740659400,2025-02-27 12:30,EUR,medium,ECB Monetary Policy Meeting Accounts
1740663000,2025-02-27 13:30,CAD,medium,Current Account
1740663000,2025-02-27 13:30,USD,medium,Core Personal Consumption Expenditures (QoQ)
1740663000,2025-02-27 13:30,USD,medium,Durable Goods Orders
1740663000,2025-02-27 13:30,USD,medium,Durable Goods Orders ex Defense
1740663000,2025-02-27 13:30,USD,medium,Durable Goods Orders ex Transportation
1740663000,2025-02-27 13:30,USD,high,Gross Domestic Product Annualized
1740663000,2025-02-27 13:30,USD,medium,Gross Domestic Product Price Index
1740663000,2025-02-27 13:30,USD,medium,Initial Jobless Claims
1740663000,2025-02-27 13:30,USD,medium,Nondefense Capital Goods Orders ex Aircraft
1740663000,2025-02-27 13:30,USD,medium,Personal Consumption Expenditures Prices (QoQ)
1740664800,2025-02-27 14:00,USD,high,President Trump speech
1740665700,2025-02-27 14:15,USD,medium,Fed's Schmid speech
1740668400,2025-02-27 15:00,USD,medium,Fed's Barr speech
1740668400,2025-02-27 15:00,USD,medium,Pending Home Sales (MoM)
1740674700,2025-02-27 16:45,USD,medium,Fed's Bowman speech
1740680100,2025-02-27 18:15,USD,medium,Fed's Hammack speech
1740682200,2025-02-27 18:50,USD,high,President Trump speech
1740687000,2025-02-27 20:10,USD,medium,Fed's Harker speech
1740690000,2025-02-27 21:00,NZD,medium,ANZ – Roy Morgan Consumer Confidence
1740699000,2025-02-27 23:30,JPY,high,Tokyo Consumer Price Index (YoY)
1740699000,2025-02-27 23:30,JPY,high,"Tokyo CPI ex Food, Energy (YoY)"
1740699000,2025-02-27 23:30,JPY,medium,Tokyo CPI ex Fresh Food (YoY)
1740700200,2025-02-27 23:50,JPY,medium,Large Retailer Sales
1740700200,2025-02-27 23:50,JPY,medium,Retail Trade (YoY)
1740700200,2025-02-27 23:50,JPY,medium,Retail Trade s.a (MoM)
1740726000,2025-02-28 07:00,EUR,medium,Retail Sales (MoM)
1740726000,2025-02-28 07:00,EUR,high,Retail Sales (YoY)
1740726000,2025-02-28 07:00,GBP,medium,BoE's Ramsden speech
1740727800,2025-02-28 07:30,CHF,medium,Real Retail Sales (YoY)
1740728700,2025-02-28 07:45,EUR,medium,Consumer Price Index (EU norm) (YoY)
1740732900,2025-02-28 08:55,EUR,medium,Unemployment Change
1740732900,2025-02-28 08:55,EUR,medium,Unemployment Rate s.a.
1740736800,2025-02-28 10:00,EUR,medium,Consumer Price Index (EU Norm) (YoY)
1740736800,2025-02-28 10:00,EUR,medium,Consumer Price Index (YoY)
1740747600,2025-02-28 13:00,EUR,high,Consumer Price Index (MoM)
1740747600,2025-02-28 13:00,EUR,high,Consumer Price Index (YoY)
1740747600,2025-02-28 13:00,EUR,medium,Harmonized Index of Consumer Prices (MoM)
1740747600,2025-02-28 13:00,EUR,high,Harmonized Index of Consumer Prices (YoY)
1740749400,2025-02-28 13:30,CAD,medium,Gross Domestic Product (MoM)
1740749400,2025-02-28 13:30,CAD,medium,Gross Domestic Product (QoQ)
1740749400,2025-02-28 13:30,CAD,high,Gross Domestic Product Annualized
1740749400,2025-02-28 13:30,USD,high,Core Personal Consumption Expenditures - Price Index (MoM)
1740749400,2025-02-28 13:30,USD,high,Core Personal Consumption Expenditures - Price Index (YoY)
1740749400,2025-02-28 13:30,USD,medium,Personal Consumption Expenditures - Price Index (MoM)
1740749400,2025-02-28 13:30,USD,medium,Personal Consumption Expenditures - Price Index (YoY)
1740749400,2025-02-28 13:30,USD,medium,Personal Income (MoM)
1740749400,2025-02-28 13:30,USD,medium,Personal Spending
1740753900,2025-02-28 14:45,USD,medium,Chicago PMI
1740765600,2025-02-28 18:00,USD,high,President Trump speech
1740778200,2025-02-28 21:30,USD,medium,Fed's Goolsbee speech
1740960000,2025-03-03 00:00,AUD,medium,TD-MI Inflation Gauge (YoY)
1740989700,2025-03-03 08:15,EUR,medium,HCOB Manufacturing PMI
1740991500,2025-03-03 08:45,EUR,medium,HCOB Manufacturing PMI
1740992100,2025-03-03 08:55,EUR,medium,HCOB Manufacturing PMI
1740996000,2025-03-03 10:00,EUR,high,Core Harmonized Index of Consumer Prices (MoM)
1740996000,2025-03-03 10:00,EUR,high,Core Harmonized Index of Consumer Prices (YoY)
1740996000,2025-03-03 10:00,EUR,high,Harmonized Index of Consumer Prices (MoM)
1740996000,2025-03-03 10:00,EUR,high,Harmonized Index of Consumer Prices (YoY)
1741012200,2025-03-03 14:30,CAD,medium,S&P Global Manufacturing PMI
1741014000,2025-03-03 15:00,USD,medium,ISM Manufacturing Employment Index
1741014000,2025-03-03 15:00,USD,medium,ISM Manufacturing New Orders Index
1741014000,2025-03-03 15:00,USD,high,ISM Manufacturing PMI
1741014000,2025-03-03 15:00,USD,medium,ISM Manufacturing Prices Paid
1741023000,2025-03-03 17:30,USD,medium,Fed's Musalem speech
1741024800,2025-03-03 18:00,USD,medium,Fed's Barkin speech
1741038300,2025-03-03 21:45,NZD,medium,Building Permits s.a. (MoM)
1741044600,2025-03-03 23:30,JPY,medium,Unemployment Rate
1741048200,2025-03-04 00:30,AUD,high,RBA Meeting Minutes
1741048200,2025-03-04 00:30,AUD,high,Retail Sales s.a. (MoM)
1741082400,2025-03-04 10:00,EUR,medium,Unemployment Rate
1741116000,2025-03-04 19:20,USD,medium,Fed's Williams speech
1741125600,2025-03-04 22:00,AUD,medium,AiG Industry Index
1741125600,2025-03-04 22:00,AUD,medium,S&P Global Composite PMI
1741125600,2025-03-04 22:00,AUD,medium,S&P Global Services PMI
1741134600,2025-03-05 00:30,AUD,high,Gross Domestic Product (QoQ)
1741134600,2025-03-05 00:30,AUD,medium,Gross Domestic Product (YoY)
1741134600,2025-03-05 00:30,JPY,high,BoJ Governor Ueda speech
1741140000,2025-03-05 02:00,USD,high,President Trump speech
1741159800,2025-03-05 07:30,CHF,medium,Consumer Price Index (MoM)
1741159800,2025-03-05 07:30,CHF,high,Consumer Price Index (YoY)
1741162500,2025-03-05 08:15,EUR,medium,HCOB Services PMI
1741164900,2025-03-05 08:55,EUR,medium,HCOB Composite PMI
1741164900,2025-03-05 08:55,EUR,medium,HCOB Services PMI
1741165200,2025-03-05 09:00,EUR,medium,HCOB Composite PMI
1741165200,2025-03-05 09:00,EUR,medium,Gross Domestic Product (QoQ)
1741165200,2025-03-05 09:00,EUR,medium,Gross Domestic Product (YoY)
1741168800,2025-03-05 10:00,EUR,medium,Producer Price Index (MoM)
1741168800,2025-03-05 10:00,EUR,medium,Producer Price Index (YoY)
1741180500,2025-03-05 13:15,USD,high,ADP Employment Change
